Record ,longitude,latitude,Elev,Trend,Elev,Elev (KPB),Elev difference,Cluster #,Time bin
728.0,-106.7206047,47.57429456,838.0,153.0,838.0,807.8177319,30.1822681,1,3
694.0,-106.7368577,47.56958641,841.0,72.0,841.0,809.321958,31.678042,1,3
729.0,-106.7150555,47.57741908,840.0,170.0,840.0,807.7459592,32.2540408,1,3
589.0,-106.7541775,47.58257715,850.0,24.0,850.0,816.176262,33.823738,1,3
593.0,-106.7515058,47.58341883,851.0,11.0,851.0,815.9467085,35.0532915,1,3
577.0,-106.7537628,47.58369927,852.0,173.4,852.0,816.4284608,35.5715392,1,3
578.0,-106.7537628,47.58369927,852.0,175.0,852.0,816.4284608,35.5715392,1,3
699.0,-106.7172112,47.58071616,845.0,144.0,845.0,809.0886889,35.9113111,1,3
707.0,-106.7169736,47.57954995,845.0,155.0,845.0,808.7066157,36.2933843,1,3
591.0,-106.7544465,47.58187117,853.0,155.0,853.0,816.0175161,36.9824839,1,3
486.0,-106.7699665,47.59449112,860.0,109.0,860.0,822.4419434,37.5580566,1,3
535.0,-106.7468539,47.59629423,858.0,160.0,858.0,818.8743029,39.1256971,1,3
658.0,-106.73838,47.57621303,853.0,155.0,853.0,811.5220268,41.4779732,1,3
567.0,-106.7709741,47.57547132,859.0,157.0,859.0,817.0784384,41.9215616,1,3
614.0,-106.7552644,47.57491202,857.0,109.0,857.0,814.1354847,42.8645153,1,3
670.0,-106.7375129,47.57532635,859.0,137.8,859.0,811.1110936,47.8889064,1,3
671.0,-106.7375129,47.57532635,859.0,136.0,859.0,811.1110171,47.8889829,1,3
696.0,-106.7320195,47.57205312,858.0,136.0,858.0,809.1848481,48.8151519,1,3
606.0,-106.7566465,47.5756827,864.0,134.0,864.0,814.603882,49.396118,1,3
2170.0,-106.1274005,47.63871649,753.0,47.0,753.0,722.1640403,30.8359597,1,3
1548.0,-106.9107577,47.30815869,828.0,57.0,828.0,764.1064421,63.8935579,1,4
1590.0,-106.9102855,47.3038652,827.0,118.0,827.0,762.7733757,64.2266243,1,4
1636.0,-106.8846726,47.30867176,825.0,56.0,825.0,759.6031125,65.3968875,1,4
1549.0,-106.9129229,47.30656579,831.0,69.0,831.0,764.0302067,66.9697933,1,4
1579.0,-106.9117099,47.3041114,831.0,118.0,831.0,763.1006059,67.8993941,1,4
1841.0,-106.8032209,47.30890285,808.0,11.0,808.0,745.1543102,62.8456898,1,4
1895.0,-106.7808905,47.31173574,808.0,146.0,808.0,742.0003603,65.9996397,1,4
1933.0,-106.779403,47.30526185,810.0,39.0,810.0,739.8500808,70.1499192,1,4
1912.0,-106.7780855,47.30976362,814.0,174.0,814.0,740.9282696,73.0717304,1,4
254.0,-107.2754068,47.35879157,900.0,116.0,900.0,844.0017315,55.9982685,1,4
240.0,-107.2885293,47.3584492,909.0,114.0,909.0,846.2519281,62.7480719,1,4
244.0,-107.2857397,47.35794697,910.0,79.0,910.0,845.607198,64.392802,1,4
230.0,-107.2925592,47.36037536,915.0,130.0,915.0,847.5322031,67.4677969,1,4
912.0,-107.02428,47.35263332,850.0,115.0,850.0,797.2953071,52.7046929,1,4
995.0,-107.0266725,47.33489063,846.0,44.0,846.0,792.5692908,53.4307092,1,4
1033.0,-106.9883003,47.3515086,847.0,34.0,847.0,790.5474645,56.4525355,1,4
1011.0,-107.0127231,47.34052675,850.0,67.0,850.0,791.7139435,58.2860565,1,4
1034.0,-106.987488,47.35173866,852.0,144.0,852.0,790.4681477,61.5318523,1,4
1043.0,-106.9858311,47.35204635,854.0,65.3,854.0,790.2614089,63.7385911,1,4
901.0,-107.0329675,47.34887104,864.0,90.0,864.0,797.7558012,66.2441988,1,4
840.0,-107.0342341,47.35943099,869.0,81.0,869.0,801.0492596,67.9507404,1,4
841.0,-107.0342202,47.35941324,869.0,80.6,869.0,801.0409482,67.9590518,1,4
1181.0,-106.95128,47.3497694,835.0,167.0,835.0,783.436701,51.563299,1,4
1140.0,-106.9651789,47.34752516,842.0,159.0,842.0,785.263329,56.736671,1,4
1393.0,-106.9138522,47.33705572,830.0,56.0,830.0,773.0630107,56.9369893,1,4
1145.0,-106.9481431,47.35663474,843.0,85.0,843.0,784.873943,58.126057,1,4
1385.0,-106.9143798,47.33846868,834.0,119.0,834.0,773.569653,60.430347,1,4
1108.0,-106.9670888,47.3540254,848.0,8.0,848.0,787.4935953,60.5064047,1,4
1100.0,-106.9763669,47.34965437,850.0,144.0,850.0,787.8789242,62.1210758,1,4
1082.0,-106.9658962,47.35792428,852.0,14.2,852.0,788.4137406,63.5862594,1,4
1366.0,-106.8741114,47.36579726,828.0,139.0,828.0,774.3462896,53.6537104,1,4
1415.0,-106.8751681,47.35562957,828.0,80.0,828.0,771.5762097,56.4237903,1,4
1404.0,-106.9119858,47.3355931,830.0,113.0,830.0,772.3049727,57.6950273,1,4
1358.0,-106.8831601,47.36103264,833.0,59.0,833.0,774.5687666,58.4312334,1,4
1359.0,-106.8826926,47.36129228,835.0,24.0,835.0,774.563203,60.436797,1,4
1402.0,-106.9109459,47.33722121,835.0,108.0,835.0,772.5947889,62.4052111,1,4
1410.0,-106.8691944,47.36046043,835.0,134.0,835.0,771.9134092,63.0865908,1,4
1425.0,-106.8594824,47.36258913,836.0,131.0,836.0,770.8063037,65.1936963,1,4
1617.0,-106.8228092,47.34987849,812.0,134.0,812.0,760.5759606,51.4240394,1,4
1634.0,-106.8206309,47.3481404,814.0,145.0,814.0,759.6816902,54.3183098,1,4
1566.0,-106.8283892,47.35655652,818.0,151.0,818.0,763.5127691,54.4872309,1,4
1582.0,-106.8269903,47.355544,818.0,133.0,818.0,762.9696493,55.0303507,1,4
1691.0,-106.7853731,47.35994338,812.0,156.0,812.0,756.8443018,55.1556982,1,4
1783.0,-106.7852743,47.33542383,806.0,146.0,806.0,749.6842515,56.3157485,1,4
1506.0,-106.8423841,47.35839303,823.0,54.0,823.0,766.5403806,56.4596194,1,4
1648.0,-106.7860324,47.36613311,817.0,150.0,817.0,758.7631674,58.2368326,1,4
1593.0,-106.8261775,47.35501704,821.0,145.0,821.0,762.6699923,58.3300077,1,4
1815.0,-106.7810478,47.33058537,806.0,160.0,806.0,747.5204346,58.4795654,1,4
1596.0,-106.8259938,47.35391314,821.0,159.0,821.0,762.3172048,58.6827952,1,4
1804.0,-106.7823198,47.3318074,810.0,149.0,810.0,748.1057372,61.8942628,1,4
1765.0,-106.7901507,47.33675152,813.0,93.0,813.0,750.9375255,62.0624745,1,4
1827.0,-106.783523,47.32548066,809.0,47.0,809.0,746.4742447,62.5257553,1,4
1657.0,-106.8272372,47.33968455,821.0,46.0,821.0,758.3969244,62.6030756,1,4
1774.0,-106.7892363,47.33515506,813.0,60.0,813.0,750.3079396,62.6920604,1,4
1769.0,-106.7886237,47.33739627,814.0,42.0,814.0,750.8539177,63.1460823,1,4
1777.0,-106.7870215,47.33620646,814.0,54.0,814.0,750.2236826,63.7763174,1,4
1770.0,-106.78923,47.33692788,815.0,51.0,815.0,750.82571,64.17429,1,4
1615.0,-106.7931459,47.36811868,827.0,133.0,827.0,760.6077114,66.3922886,1,4
1956.0,-106.6958086,47.35082055,799.0,176.0,799.0,738.2588572,60.7411428,1,4
1859.0,-106.7041681,47.36494119,805.0,13.0,805.0,743.8638739,61.1361261,1,4
1862.0,-106.7043438,47.36422769,805.0,160.0,805.0,743.6867068,61.3132932,1,4
1981.0,-106.7016882,47.34177984,801.0,114.0,801.0,736.6697056,64.3302944,1,4
2028.0,-106.6439889,47.36504645,798.0,121.0,798.0,733.2057299,64.7942701,1,4
1991.0,-106.7003395,47.34100799,801.0,123.0,801.0,736.2053703,64.7946297,1,4
2013.0,-106.6478518,47.3666017,800.0,128.0,800.0,734.3454972,65.6545028,1,4
2005.0,-106.6494657,47.36738834,801.0,120.0,801.0,734.861919,66.138081,1,4
1973.0,-106.7034674,47.34194237,805.0,102.4,805.0,737.0331226,67.9668774,1,4
1974.0,-106.7034674,47.34194237,805.0,102.0,805.0,737.0323312,67.9676688,1,4
1987.0,-106.6579169,47.36741936,806.0,55.0,806.0,736.3706258,69.6293742,1,4
1979.0,-106.65932,47.36781298,807.0,44.0,807.0,736.7352591,70.2647409,1,4
1969.0,-106.6765176,47.359626,810.0,110.0,810.0,737.4022476,72.5977524,1,4
2249.0,-106.6253425,47.32456717,770.0,82.0,770.0,718.0816332,51.9183668,1,4
2259.0,-106.6201062,47.32514524,773.0,139.0,773.0,717.3209582,55.6790418,1,4
2043.0,-106.6312444,47.36836904,793.0,23.0,793.0,731.9139101,61.0860899,1,4
2033.0,-106.6411965,47.36383568,798.0,115.0,798.0,732.3566321,65.6433679,1,4
683.0,-107.0534526,47.37962309,864.0,84.0,864.0,810.3449231,53.6550769,1,4
495.0,-107.0897972,47.3968283,883.0,73.0,883.0,821.8297497,61.1702503,1,4
401.0,-107.1115543,47.40469019,891.0,80.1,891.0,827.9990613,63.0009387,1,4
522.0,-107.0724697,47.4003825,884.0,71.0,884.0,819.7680734,64.2319266,1,4
493.0,-107.0851744,47.39990906,888.0,51.0,888.0,821.8999767,66.1000233,1,4
427.0,-107.1110874,47.39997451,893.0,55.0,893.0,826.5466179,66.4533821,1,4
529.0,-107.0701013,47.40014636,887.0,64.0,887.0,819.2751637,67.7248363,1,4
410.0,-107.1014333,47.40915959,896.0,150.0,896.0,827.4878739,68.5121261,1,4
392.0,-107.1030074,47.41107441,897.0,129.3,897.0,828.3252336,68.6747664,1,4
380.0,-107.1056461,47.41242074,898.0,129.0,898.0,829.1865093,68.8134907,1,4
417.0,-107.1011297,47.40819331,897.0,189.2,897.0,827.1537766,69.8462234,1,4
408.0,-107.1011386,47.4097499,898.0,120.2,898.0,827.6056998,70.3943002,1,4
981.0,-106.9405587,47.39102109,844.0,148.0,844.0,793.5211123,50.4788877,1,4
904.0,-106.9440641,47.40310074,849.0,145.0,849.0,797.6591663,51.3408337,1,4
878.0,-106.9515837,47.40214506,851.0,7.0,851.0,798.7210898,52.2789102,1,4
998.0,-106.9308803,47.39305628,845.0,65.0,845.0,792.3883325,52.6116675,1,4
1001.0,-106.9317032,47.39236752,846.0,112.0,846.0,792.3336168,53.6663832,1,4
822.0,-106.9682826,47.4035422,856.0,106.0,856.0,802.1032061,53.8967939,1,4
1042.0,-106.9266924,47.38832154,848.0,112.0,848.0,790.2648862,57.7351138,1,4
871.0,-106.9502964,47.40425464,857.0,111.0,857.0,799.103912,57.896088,1,4
869.0,-106.9523898,47.40351711,859.0,106.0,859.0,799.2626654,59.7373346,1,4
853.0,-106.953975,47.40695454,862.0,100.0,862.0,800.5456381,61.4543619,1,4
961.0,-106.9280778,47.40268693,857.0,131.0,857.0,794.6908218,62.3091782,1,4
861.0,-106.9522324,47.40463561,862.0,85.0,862.0,799.5618541,62.4381459,1,4
1004.0,-106.8947395,47.41438316,843.0,70.0,843.0,792.1554657,50.8445343,1,4
1170.0,-106.8553967,47.40958276,836.0,73.0,836.0,783.7563717,52.2436283,1,4
1090.0,-106.9015466,47.39688525,841.0,56.0,841.0,788.2776842,52.7223158,1,4
1095.0,-106.8997954,47.39757119,843.0,57.0,843.0,788.1642412,54.8357588,1,4
1147.0,-106.9117647,47.37858313,841.0,117.0,841.0,784.773907,56.226093,1,4
1148.0,-106.9105707,47.37926894,841.0,14.0,841.0,784.7607084,56.2392916,1,4
1201.0,-106.8878407,47.38159835,839.0,113.0,839.0,781.3900114,57.6099886,1,4
1059.0,-106.8796284,47.41368715,848.0,29.0,848.0,789.2635656,58.7364344,1,4
1200.0,-106.8929539,47.37861646,841.0,116.0,841.0,781.4309911,59.5690089,1,4
1128.0,-106.8666313,47.41128101,846.0,138.0,846.0,786.2501755,59.7498245,1,4
1215.0,-106.8908958,47.37663476,841.0,148.0,841.0,780.4862974,60.5137026,1,4
1171.0,-106.860181,47.40654469,845.0,67.0,845.0,783.7221641,61.2778359,1,4
1157.0,-106.86648,47.40475055,846.0,55.0,846.0,784.3232357,61.6767643,1,4
1161.0,-106.8675072,47.40343803,846.0,54.0,846.0,784.12438,61.87562,1,4
1397.0,-106.8537464,47.37312941,835.0,119.0,835.0,772.8532876,62.1467124,1,4
1291.0,-106.8587678,47.38559205,843.0,45.0,843.0,777.3733359,65.6266641,1,4
1008.0,-106.902112,47.40927585,860.0,122.0,860.0,791.9831959,68.0168041,1,4
1389.0,-106.8527128,47.37500882,844.0,82.0,844.0,773.2148908,70.7851092,1,4
1440.0,-106.8334167,47.3751482,830.0,44.0,830.0,769.8219846,60.1780154,1,4
1504.0,-106.7879912,47.39194632,828.0,178.0,828.0,766.6340304,61.3659696,1,4
1496.0,-106.8236457,47.3710748,831.0,150.0,831.0,766.8952863,64.1047137,1,4
1435.0,-106.8379518,47.37337483,835.0,66.0,835.0,770.1132155,64.8867845,1,4
1416.0,-106.8024299,47.39995378,837.0,83.0,837.0,771.5314201,65.4685799,1,4
1391.0,-106.839668,47.38272378,839.0,119.0,839.0,773.1391154,65.8608846,1,4
1407.0,-106.8446866,47.37619114,839.0,69.0,839.0,772.1316337,66.8683663,1,4
1558.0,-106.7980271,47.37572694,834.0,30.0,834.0,763.6908332,70.3091668,1,4
1555.0,-106.796324,47.37706744,835.0,42.0,835.0,763.7810076,71.2189924,1,4
1427.0,-106.8098667,47.39226882,842.0,91.0,842.0,770.6168431,71.3831569,1,4
1553.0,-106.7926393,47.37974371,836.0,39.0,836.0,763.9058003,72.0941997,1,4
1530.0,-106.7884417,47.38685514,839.0,30.0,839.0,765.2274488,73.7725512,1,4
1939.0,-106.6580409,47.37813476,790.0,135.0,790.0,739.5175407,50.4824593,1,4
1844.0,-106.6803345,47.38181437,806.0,126.0,806.0,744.5514374,61.4485626,1,4
1758.0,-106.7082896,47.39003062,815.0,120.8,815.0,751.9102066,63.0897934,1,4
1950.0,-106.6566156,47.37619371,802.0,172.0,802.0,738.6994477,63.3005523,1,4
1773.0,-106.7030878,47.38774144,815.0,118.0,815.0,750.3217963,64.6782037,1,4
1838.0,-106.6833335,47.38279619,811.0,113.0,811.0,745.3690073,65.6309927,1,4
1901.0,-106.6261275,47.40527242,792.0,144.0,792.0,741.7752887,50.2247113,1,4
1910.0,-106.6252441,47.4032693,794.0,149.0,794.0,741.0334763,52.9665237,1,4
1982.0,-106.6089845,47.39814466,796.0,62.0,796.0,736.6535768,59.3464232,1,4
2034.0,-106.6305416,47.37006176,794.0,129.0,794.0,732.2831628,61.7168372,1,4
2035.0,-106.5742051,47.40422465,795.0,47.0,795.0,732.2655854,62.7344146,1,4
2040.0,-106.6295146,47.36983341,795.0,4.0,795.0,732.0325844,62.9674156,1,4
2042.0,-106.6283209,47.37021031,796.0,175.0,796.0,731.9325869,64.0674131,1,4
1898.0,-106.6236073,47.40736879,807.0,148.0,807.0,741.9407913,65.0592087,1,4
1989.0,-106.5801528,47.414302,802.0,100.0,802.0,736.2617843,65.7382157,1,4
2255.0,-106.5223441,47.38545267,769.0,73.0,769.0,717.5925576,51.4074424,1,4
2210.0,-106.5318553,47.38904229,773.0,101.0,773.0,720.3253725,52.6746275,1,4
2166.0,-106.539349,47.39247826,777.0,128.0,777.0,722.6594658,54.3405342,1,4
2193.0,-106.5348798,47.38870488,776.0,122.4,776.0,720.7635576,55.2364424,1,4
2159.0,-106.5418623,47.3923275,779.0,130.0,779.0,723.0600884,55.9399116,1,4
2197.0,-106.5347614,47.38873346,778.0,124.0,778.0,720.7496173,57.2503827,1,4
2176.0,-106.5366379,47.39084094,780.0,132.0,780.0,721.701506,58.298494,1,4
2082.0,-106.569255,47.3919647,788.0,86.0,788.0,727.8082923,60.1917077,1,4
2038.0,-106.5727892,47.404748,793.0,59.0,793.0,732.1658057,60.8341943,1,4
2094.0,-106.566668,47.3914152,789.0,103.0,789.0,727.1875055,61.8124945,1,4
2095.0,-106.5623613,47.39365161,792.0,29.0,792.0,727.0767861,64.9232139,1,4
2110.0,-106.5628219,47.39085582,792.0,109.0,792.0,726.3444006,65.6555994,1,4
2098.0,-106.563357,47.39236925,794.0,93.0,794.0,726.8808871,67.1191129,1,4
2061.0,-106.5475582,47.41261411,799.0,111.0,799.0,729.9936292,69.0063708,1,4
2243.0,-106.5324255,47.38174595,788.0,152.0,788.0,718.2976399,69.7023601,1,4
2205.0,-106.5210496,47.39617797,792.0,70.0,792.0,720.4977141,71.5022859,1,4
2036.0,-106.5617928,47.41162917,805.0,137.0,805.0,732.2275283,72.7724717,1,4
2118.0,-106.5533148,47.39560125,799.0,128.0,799.0,726.0440514,72.9559486,1,4
2495.0,-106.4086162,47.37022385,750.0,19.0,750.0,693.0104282,56.9895718,1,4
2494.0,-106.4083332,47.37103718,751.0,37.0,751.0,693.1961899,57.8038101,1,4
30.0,-107.3253745,47.43829105,935.0,139.0,935.0,875.9724183,59.0275817,1,4
21.0,-107.3302448,47.43685131,940.0,56.0,940.0,876.4298806,63.5701194,1,4
230.0,-107.3531305,47.42898668,942.0,16.0,942.0,878.2516753,63.7483247,1,4
187.0,-107.3341002,47.45893661,949.0,114.0,949.0,883.5135145,65.4864855,1,4
185.0,-107.3355557,47.45974383,950.0,99.0,950.0,884.0083196,65.9916804,1,4
183.0,-107.3368203,47.45983503,951.0,88.0,951.0,884.2632129,66.7367871,1,4
14.0,-107.3332341,47.43636754,944.0,61.0,944.0,876.8244522,67.1755478,1,4
3.0,-107.3359215,47.43745562,945.0,133.0,945.0,877.619497,67.380503,1,4
218.0,-107.3348875,47.44375779,947.0,131.0,947.0,879.2592973,67.7407027,1,4
79.0,-107.3224253,47.41980453,944.0,150.0,944.0,870.0929392,73.9070608,1,4
213.0,-107.1530007,47.4550491,905.0,12.0,905.0,850.0106194,54.9893806,1,4
305.0,-107.1267865,47.42450243,897.0,116.0,897.0,836.4676311,60.5323689,1,4
286.0,-107.1328043,47.42740512,899.0,76.0,899.0,838.3853327,60.6146673,1,4
287.0,-107.1313677,47.42827772,899.0,83.0,899.0,838.3826067,60.6173933,1,4
285.0,-107.0922746,47.45266437,892.0,89.0,892.0,838.4848592,53.5151408,1,4
338.0,-107.0604568,47.45323181,894.0,53.0,894.0,832.9713317,61.0286683,1,4
348.0,-107.1101679,47.41941948,895.0,70.0,895.0,832.0263715,62.9736285,1,4
352.0,-107.1080431,47.4193326,895.0,125.0,895.0,831.6221134,63.3778866,1,4
274.0,-107.0985909,47.45569838,906.0,78.0,906.0,840.4898281,65.5101719,1,4
326.0,-107.0724622,47.45117965,901.0,64.0,901.0,834.5185157,66.4814843,1,4
310.0,-107.0715784,47.45671173,903.0,47.0,903.0,835.9659552,67.0340448,1,4
328.0,-107.0699396,47.45146819,902.0,106.0,902.0,834.1514619,67.8485381,1,4
651.0,-106.9699235,47.43616072,862.0,82.0,862.0,811.8790025,50.1209975,1,4
642.0,-106.9705566,47.43855244,864.0,130.0,864.0,812.6857307,51.3142693,1,4
661.0,-106.9663412,47.43683413,864.0,47.0,864.0,811.4339996,52.5660004,1,4
562.0,-106.9769455,47.45048242,872.0,64.0,872.0,817.2909195,54.7090805,1,4
600.0,-106.9571524,47.4551234,870.0,74.0,870.0,815.1173592,54.8826408,1,4
789.0,-106.9499209,47.42136727,861.0,49.0,861.0,804.0145053,56.9854947,1,4
620.0,-106.954746,47.45212298,871.0,86.0,871.0,813.8146998,57.1853002,1,4
576.0,-106.9576677,47.45935289,883.0,138.0,883.0,816.4389726,66.5610274,1,4
1081.0,-106.8121934,47.45197292,839.0,62.0,839.0,788.4196463,50.5803537,1,4
1246.0,-106.7857131,47.4358854,830.0,138.0,830.0,779.0267121,50.9732879,1,4
1238.0,-106.786571,47.43654691,831.0,130.0,831.0,779.3723521,51.6276479,1,4
1053.0,-106.8129023,47.45522814,842.0,54.0,842.0,789.4911943,52.5088057,1,4
1036.0,-106.8267703,47.44997783,844.0,35.0,844.0,790.4281408,53.5718592,1,4
1039.0,-106.8276867,47.44924334,845.0,77.0,845.0,790.3777102,54.6222898,1,4
1045.0,-106.8262896,47.44912164,847.0,46.0,847.0,790.0931133,56.9068867,1,4
959.0,-106.8399619,47.45697458,853.0,108.0,853.0,794.8112326,58.1887674,1,4
1085.0,-106.8423195,47.43331577,847.0,128.2,847.0,788.3421157,58.6578843,1,4
1055.0,-106.8432324,47.43628858,851.0,142.0,851.0,789.3682243,61.6317757,1,4
1065.0,-106.842309,47.43567353,851.0,139.0,851.0,789.0230739,61.9769261,1,4
1056.0,-106.8445128,47.43535914,852.0,116.0,852.0,789.322979,62.677021,1,4
1066.0,-106.844448,47.43426237,854.0,120.5,854.0,788.9948239,65.0051761,1,4
1067.0,-106.844448,47.43426237,854.0,119.0,854.0,788.9948201,65.0051799,1,4
1104.0,-106.8404474,47.43249099,853.0,131.0,853.0,787.7674967,65.2325033,1,4
1126.0,-106.8359069,47.43081811,854.0,135.0,854.0,786.4737989,67.5262011,1,4
1118.0,-106.8383754,47.43125546,856.0,134.2,856.0,787.0397911,68.9602089,1,4
1120.0,-106.8365854,47.4316441,856.0,134.7,856.0,786.8361123,69.1638877,1,4
1117.0,-106.837676,47.4317346,858.0,135.0,858.0,787.0527211,70.9472789,1,4
1284.0,-106.7415806,47.45851159,831.0,140.0,831.0,777.785435,53.214565,1,4
1283.0,-106.7697415,47.44170315,832.0,114.0,832.0,777.8876036,54.1123964,1,4
1256.0,-106.7715461,47.44290805,833.0,144.0,833.0,778.557996,54.442004,1,4
1354.0,-106.7359615,47.45185703,830.0,144.0,830.0,774.8466918,55.1533082,1,4
1315.0,-106.7321384,47.45986045,833.0,49.0,833.0,776.5027321,56.4972679,1,4
1344.0,-106.7362401,47.45306759,832.0,161.0,832.0,775.2495658,56.7504342,1,4
1295.0,-106.7408874,47.45680343,834.0,9.0,834.0,777.1660578,56.8339422,1,4
1321.0,-106.7381954,47.45523357,834.0,162.0,834.0,776.2293767,57.7706233,1,4
1314.0,-106.7305517,47.46083824,839.0,52.0,839.0,776.5047287,62.4952713,1,4
1639.0,-106.6735225,47.43696648,811.0,16.0,811.0,759.4287395,51.5712605,1,4
1645.0,-106.6745713,47.43490853,813.0,25.0,813.0,759.0130052,53.9869948,1,4
1632.0,-106.6669944,47.44274859,815.0,59.0,815.0,759.9583323,55.0416677,1,4
1649.0,-106.6712108,47.43600139,814.0,13.0,814.0,758.7358351,55.2641649,1,4
1599.0,-106.6564702,47.45607478,818.0,21.0,818.0,761.979644,56.020356,1,4
1661.0,-106.6708149,47.43438745,815.0,21.0,815.0,758.1956679,56.8043321,1,4
1641.0,-106.6710437,47.43826242,817.0,15.0,817.0,759.3680865,57.6319135,1,4
1518.0,-106.7009196,47.44262812,827.0,20.0,827.0,765.9407131,61.0592869,1,4
1528.0,-106.6999866,47.44084228,828.0,101.0,828.0,765.2534184,62.7465816,1,4
1550.0,-106.6669055,47.45672436,827.0,156.0,827.0,764.0189755,62.9810245,1,4
1732.0,-106.6465179,47.43434312,817.0,9.0,817.0,753.8744111,63.1255889,1,4
1588.0,-106.6679454,47.45185011,826.0,142.0,826.0,762.7808311,63.2191689,1,4
1541.0,-106.6971311,47.4403087,828.0,72.0,828.0,764.5925439,63.4074561,1,4
1547.0,-106.6968102,47.43899068,828.0,67.0,828.0,764.149699,63.850301,1,4
1685.0,-106.6839582,47.42277612,821.0,111.0,821.0,757.1415463,63.8584537,1,4
1675.0,-106.6493333,47.44507371,822.0,164.0,822.0,757.5063784,64.4936216,1,4
1665.0,-106.6905805,47.4217248,823.0,90.3,823.0,758.0090028,64.9909972,1,4
1462.0,-106.6941594,47.45804349,836.0,122.0,836.0,769.2357151,66.7642849,1,4
1482.0,-106.6905006,47.45565894,835.0,151.0,835.0,767.8923196,67.1076804,1,4
1469.0,-106.6925138,47.45761788,836.0,137.0,836.0,768.8196571,67.1803429,1,4
1701.0,-106.6814093,47.41976307,823.0,98.0,823.0,755.8101065,67.1898935,1,4
1677.0,-106.6876846,47.42155152,825.0,104.0,825.0,757.4458076,67.5541924,1,4
1493.0,-106.6908532,47.45341315,835.0,174.0,835.0,767.2992392,67.7007608,1,4
1494.0,-106.6885452,47.45467095,835.0,153.0,835.0,767.2560963,67.7439037,1,4
1498.0,-106.6880973,47.45352575,835.0,173.0,835.0,766.8422908,68.1577092,1,4
1743.0,-106.6266631,47.44460581,810.0,13.0,810.0,753.350827,56.649173,1,4
1710.0,-106.6310735,47.44825046,813.0,20.0,813.0,755.1929584,57.8070416,1,4
1690.0,-106.6303598,47.4543435,820.0,7.0,820.0,756.8455245,63.1544755,1,4
1687.0,-106.6300304,47.45527502,822.0,7.0,822.0,757.0601272,64.9398728,1,4
1678.0,-106.6299869,47.45644542,823.0,13.0,823.0,757.3950045,65.6049955,1,4
1822.0,-106.5814673,47.44977343,814.0,128.0,814.0,746.8510028,67.1489972,1,4
1674.0,-106.6287958,47.4578301,826.0,19.0,826.0,757.587423,68.412577,1,4
1670.0,-106.6273513,47.45917337,827.0,22.0,827.0,757.7250639,69.2749361,1,4
1672.0,-106.6281555,47.45857706,827.0,25.0,827.0,757.6933244,69.3066756,1,4
1980.0,-106.5762285,47.41828833,807.0,126.0,807.0,736.7311212,70.2688788,1,4
1965.0,-106.5771871,47.42064172,811.0,49.0,811.0,737.5887774,73.4112226,1,4
1786.0,-106.6163175,47.43769743,823.0,80.0,823.0,749.5010859,73.4989141,1,4
1990.0,-106.5751134,47.41734983,810.0,101.0,810.0,736.2568184,73.7431816,1,4
1842.0,-106.5819872,47.44322446,820.0,111.0,820.0,745.033326,74.966674,1,4
222.0,-107.2468112,47.49699055,929.0,42.2,929.0,878.9272131,50.0727869,1,4
225.0,-107.2396044,47.50049706,929.0,62.7,929.0,878.6549736,50.3450264,1,4
83.0,-107.1955695,47.49598589,920.0,121.0,920.0,869.4854176,50.5145824,1,4
70.0,-107.2037787,47.49607131,922.0,135.0,922.0,870.9741836,51.0258164,1,4
2.0,-107.2330199,47.50116545,929.0,96.0,929.0,877.672834,51.327166,1,4
52.0,-107.2458051,47.47931905,925.0,48.0,925.0,873.6243,51.3757,1,4
231.0,-107.236681,47.50076111,930.0,74.6,930.0,878.2090165,51.7909835,1,4
97.0,-107.1963564,47.49002277,920.0,105.0,920.0,867.8959193,52.1040807,1,4
15.0,-107.2488809,47.48824833,929.0,75.0,929.0,876.7645539,52.2354461,1,4
54.0,-107.2445588,47.47935246,926.0,76.0,926.0,873.4117497,52.5882503,1,4
228.0,-107.2404267,47.49891524,931.0,65.0,931.0,878.345485,52.654515,1,4
10.0,-107.2309427,47.50071997,930.0,113.5,930.0,877.175075,52.824925,1,4
29.0,-107.226204,47.49982227,929.0,87.4,929.0,876.0690323,52.9309677,1,4
59.0,-107.2192229,47.49234486,926.0,68.0,926.0,872.6536029,53.3463971,1,4
35.0,-107.2240922,47.49949432,929.0,108.0,929.0,875.595959,53.404041,1,4
111.0,-107.2072141,47.47539848,919.0,155.0,919.0,865.5938631,53.4061369,1,4
84.0,-107.20795,47.48820727,923.0,100.0,923.0,869.4405241,53.5594759,1,4
22.0,-107.2462698,47.48865948,930.0,74.0,930.0,876.4162897,53.5837103,1,4
23.0,-107.2271742,47.50015436,930.0,117.0,930.0,876.3355938,53.6644062,1,4
63.0,-107.2281342,47.48550403,926.0,115.0,926.0,872.2618377,53.7381623,1,4
86.0,-107.1936684,47.49624725,923.0,136.9,923.0,869.2229995,53.7770005,1,4
58.0,-107.2208497,47.49188142,927.0,50.0,927.0,872.8090223,54.1909777,1,4
60.0,-107.2232586,47.48981904,927.0,68.0,927.0,872.6421867,54.3578133,1,4
34.0,-107.2240922,47.49949432,930.0,109.9,930.0,875.595959,54.404041,1,4
56.0,-107.2221285,47.49166767,928.0,49.0,928.0,872.9747557,55.0252443,1,4
57.0,-107.2216039,47.49182181,928.0,72.0,928.0,872.9271753,55.0728247,1,4
